date,to_type,sport,store,turnover,quantity,nb_transaction
8/6/2017 0:00,offline,CLIMBING,1618,1205.14,96.4,88.67
8/6/2017 0:00,offline,BADMINTON,1618,8360.18,147.42,184.65
8/6/2017 0:00,online,CROSSTRAIN,191,3955.27,56.95,78.76
8/6/2017 0:00,online,TRAIL,191,695.56,34.84,93.1
8/6/2017 0:00,offline,FITNESS,1614,8938.27,411.14,325.05
8/6/2017 0:00,offline,TABLE_TENNIS,1618,2022.3,90.5,118.2
8/6/2017 0:00,offline,DIVING,1618,8857.78,193.58,136.72
8/6/2017 0:00,online,DIVING,191,1097,60.43,11.22
8/6/2017 0:00,offline,BOXING,1618,557.44,79,10.72
8/6/2017 0:00,offline,CROSSTRAIN,1614,9538.93,125.26,158.11
8/6/2017 0:00,offline,VOLLEYBALL,1618,738.06,35.18,47.29
8/6/2017 0:00,online,YOGA,191,606.56,88.37,53.42
8/6/2017 0:00,offline,YOGA,1618,11395.45,149.02,122.4
8/6/2017 0:00,online,Others,191,277.78,38.94,72.01
8/6/2017 0:00,offline,CLIMBING,1614,367,84.6,36.45
8/6/2017 0:00,offline,GOLF,1614,367.64,79.99,36.51
8/6/2017 0:00,offline,RUGBY,1614,175.13,78,46.94
8/6/2017 0:00,online,HIKING/TREKKING,191,2474.78,109.65,54.27
8/6/2017 0:00,offline,KAYAK/SUP,1618,2405.83,106.63,111.84
8/6/2017 0:00,offline,SQUASH,1618,118,39.07,30.2
8/6/2017 0:00,online,FITNESS,191,1189.14,42.94,98.18
8/6/2017 0:00,online,SWIMMING,191,619.76,73.49,68.77
8/6/2017 0:00,offline,CYCLING,1614,2202.71,69.81,15.74
8/6/2017 0:00,online,CYCLING,191,7650.4,70.79,38.06
8/6/2017 0:00,offline,CROSSTRAIN,1618,9328.57,217.65,207.43
8/6/2017 0:00,online,BASKETBALL,191,87.01,36.48,92.81
8/6/2017 0:00,offline,VOLLEYBALL,1614,341.24,57.17,81.59
8/6/2017 0:00,offline,YOGA,1614,3978.96,154.38,157.24
8/6/2017 0:00,online,TENNIS,191,282.52,30.72,33.87
8/6/2017 0:00,online,SKI,191,126.13,4.18,65.23
8/6/2017 0:00,online,PILATES,191,266.56,106.56,84.09
8/7/2017 0:00,offline,HIKING/TREKKING,1618,79139.07,2074.73,1025.08
8/7/2017 0:00,offline,TENNIS,1618,5773.57,209.29,149.7
8/7/2017 0:00,offline,SWIMMING,1618,28470.13,607.53,394.03
8/7/2017 0:00,online,JOG/RUN,191,1746.23,63.88,70.91
8/7/2017 0:00,offline,CROSSTRAIN,1614,6766.85,127.27,116.35
8/7/2017 0:00,offline,JOG/RUN,1618,28050.18,859.1,512.22
8/7/2017 0:00,offline,PILATES,1618,8594.41,310.48,189.75
8/7/2017 0:00,offline,SURFING,1618,7288.76,230.8,212.54
8/7/2017 0:00,offline,TABLE_TENNIS,1618,1420.35,66.52,41.96
8/7/2017 0:00,offline,BADMINTON,1614,2261.66,60.58,91.59
8/7/2017 0:00,offline,JOG/RUN,1614,16504.27,524.67,347.69
8/7/2017 0:00,offline,TRAIL,1614,3198.75,79.1,101.64
8/7/2017 0:00,offline,BASKETBALL,1618,5624.32,145.75,135.55
8/7/2017 0:00,online,SWIMMING,191,238.77,21.19,13.87
8/7/2017 0:00,offline,SWIMMING,1614,8510.04,308.74,170.8
8/7/2017 0:00,offline,UNKNOWN,1618,2596.2,70.67,42.71
8/7/2017 0:00,offline,PILATES,1614,3246.69,124.11,131.48
8/7/2017 0:00,offline,BADMINTON,1618,4942.4,126.49,88.91
8/7/2017 0:00,offline,FITNESS,1618,11424.45,233.6,360.32
8/7/2017 0:00,offline,SKATE/ROLLER,1618,7638.56,141.6,66.87
8/7/2017 0:00,offline,FOOTBALL,1618,8145.33,180.86,109.27
8/7/2017 0:00,online,SAILING,191,104.4,58.13,48.5
8/7/2017 0:00,offline,TRAIL,1618,5166.21,60.42,108.26
8/7/2017 0:00,offline,SKATE/ROLLER,1614,1816.18,62.27,93.59
8/7/2017 0:00,offline,CROSSTRAIN,1618,6292.75,193.72,132.25
8/7/2017 0:00,offline,TENNIS,1614,4900.72,263.93,220.09
8/7/2017 0:00,online,DIVING,191,629.04,50.07,38.53
8/7/2017 0:00,offline,DIVING,1618,12009.94,249.16,112.52
8/7/2017 0:00,online,YOGA,191,90.2,73.48,32.22
8/7/2017 0:00,online,BADMINTON,191,56.57,76.83,1.98
8/7/2017 0:00,offline,GOLF,1614,473.31,48.88,58.37
8/7/2017 0:00,offline,SAILING,1614,601.97,88.57,68.44
8/7/2017 0:00,offline,KAYAK/SUP,1618,2669.72,46.32,114.86
8/7/2017 0:00,online,Others,191,966.18,75.53,58.71
8/7/2017 0:00,online,TRAIL,191,820.06,76.95,75.82
8/7/2017 0:00,offline,BASKETBALL,1614,4436.02,187.01,134.13
8/7/2017 0:00,offline,SURFING,1614,4877.52,161.89,116.4
8/7/2017 0:00,offline,TABLE_TENNIS,1614,489.49,30.48,20.55
8/7/2017 0:00,offline,TRIATHLON,1614,8.86,33.64,34.17
8/7/2017 0:00,offline,DIVING,1614,6116.13,138.37,131.42
8/7/2017 0:00,online,FOOTBALL,191,536.17,82.69,91.71
8/7/2017 0:00,offline,SQUASH,1618,300.26,87.23,76.07
8/7/2017 0:00,online,SKATE/ROLLER,191,768,37.12,92.57
8/7/2017 0:00,offline,YOGA,1618,5775.69,145.47,89.82
8/7/2017 0:00,online,CLIMBING,191,373.33,5.09,54.61
8/7/2017 0:00,offline,RUGBY,1614,63.87,99.74,66.16
8/7/2017 0:00,online,GOLF,191,481.12,47.13,44.9
8/7/2017 0:00,offline,FOOTBALL,1614,3396.17,105.93,68.28
8/7/2017 0:00,offline,Others,1614,128.6,87.09,18.49
8/7/2017 0:00,offline,FITNESS,1614,8659.66,313.07,252.96
8/7/2017 0:00,offline,Others,1618,5545.27,63.76,92.57
8/7/2017 0:00,offline,GOLF,1618,1310.63,67.72,119.61
8/7/2017 0:00,offline,VOLLEYBALL,1618,215.89,18.08,71.01
8/7/2017 0:00,offline,CLIMBING,1618,1429.51,91.89,40.65
8/7/2017 0:00,online,KAYAK/SUP,191,79.5,51.43,81.27
8/7/2017 0:00,offline,CLIMBING,1614,155.94,76.75,53.13
8/7/2017 0:00,offline,HIKING/TREKKING,1614,32954.22,1250.38,646.23
8/7/2017 0:00,offline,CYCLING,1614,389.56,56.21,65.64
8/7/2017 0:00,online,CYCLING,191,501.72,100.93,100.17
8/7/2017 0:00,online,BASKETBALL,191,53.41,42.38,86.84
8/7/2017 0:00,online,SURFING,191,540.49,84.96,42.11
8/7/2017 0:00,offline,UNKNOWN,1614,972.07,103.93,21.83
8/7/2017 0:00,online,SKI,191,8.97,11.82,62.54
8/7/2017 0:00,online,PILATES,191,1292.46,79.99,115.89
8/7/2017 0:00,online,FITNESS,191,5622.43,80.39,72.98
8/7/2017 0:00,online,VOLLEYBALL,191,15.15,74.74,45.6
8/7/2017 0:00,offline,BOXING,1618,231.86,11.76,24.47
8/7/2017 0:00,online,HIKING/TREKKING,191,6043.97,85.36,87.06
8/7/2017 0:00,offline,CYCLING,1618,6297.93,220.97,114.96
8/7/2017 0:00,offline,YOGA,1614,2500.69,79.13,126.9
8/7/2017 0:00,online,TENNIS,191,258.23,105.27,14.48
8/7/2017 0:00,offline,VOLLEYBALL,1614,128.08,18.81,60.04
8/7/2017 0:00,offline,SQUASH,1614,238.47,59.23,88.05
8/7/2017 0:00,online,CROSSTRAIN,191,2361.14,61.28,103.91
8/8/2017 0:00,offline,HIKING/TREKKING,1618,61271.57,1796.27,928.43
8/8/2017 0:00,offline,JOG/RUN,1614,18740.01,485.46,374.97
8/8/2017 0:00,offline,DIVING,1618,5858.37,172.55,123.42
8/8/2017 0:00,offline,YOGA,1618,9100.1,246.32,138.41
8/8/2017 0:00,offline,HIKING/TREKKING,1614,37753.45,1256.42,631.79
8/8/2017 0:00,offline,BOXING,1618,1907.22,44.85,50.48
8/8/2017 0:00,online,HIKING/TREKKING,191,1813.02,127.07,98.73
8/8/2017 0:00,offline,UNKNOWN,1618,179.79,29.89,44.04
8/8/2017 0:00,offline,SURFING,1618,6665.98,204.91,195.81
8/8/2017 0:00,offline,UNKNOWN,1614,213.6,48.38,47.37
8/8/2017 0:00,online,CROSSTRAIN,191,5291.97,26.28,54.34
8/8/2017 0:00,online,FITNESS,191,867.48,103.11,92.01
8/8/2017 0:00,offline,TENNIS,1618,7255.9,218.23,171.81
8/8/2017 0:00,offline,TABLE_TENNIS,1618,1535.05,104.89,70.49
8/8/2017 0:00,offline,BADMINTON,1614,1486.47,45.17,85.6
8/8/2017 0:00,offline,GOLF,1618,764.02,70.6,72.87
8/8/2017 0:00,online,CYCLING,191,722.44,97.29,60.76
8/8/2017 0:00,offline,CYCLING,1618,3942.68,127.43,146.93
8/8/2017 0:00,offline,PILATES,1618,10663.18,299.68,309.91
8/8/2017 0:00,offline,SWIMMING,1614,10423.24,260.24,196.16
8/8/2017 0:00,online,GOLF,191,197.83,35.03,100.8
8/8/2017 0:00,offline,JOG/RUN,1618,25942.52,823.28,535.31
8/8/2017 0:00,offline,CROSSTRAIN,1614,5748.04,201.75,95.54
8/8/2017 0:00,offline,SQUASH,1614,137.34,21.13,76.87
8/8/2017 0:00,offline,Others,1618,4381.21,89.96,21.2
8/8/2017 0:00,offline,BADMINTON,1618,4519.12,135.76,111.77
8/8/2017 0:00,offline,BASKETBALL,1618,5070.61,176.18,156.43
8/8/2017 0:00,offline,FITNESS,1618,12467.88,617.02,538.2
8/8/2017 0:00,offline,FOOTBALL,1618,6621.81,203.35,125.39
8/8/2017 0:00,offline,RUGBY,1614,54.91,81.73,72.62
8/8/2017 0:00,offline,VOLLEYBALL,1618,538.38,33.66,47.12
8/8/2017 0:00,online,SWIMMING,191,722.1,88.05,23.59
8/8/2017 0:00,offline,SAILING,1614,502.08,54.69,14.69
8/8/2017 0:00,offline,GOLF,1614,652.8,38.31,41.95
8/8/2017 0:00,offline,TABLE_TENNIS,1614,402.02,69.42,36.09
8/8/2017 0:00,offline,CROSSTRAIN,1618,11685.83,208.31,183.03
8/8/2017 0:00,offline,CYCLING,1614,1680.32,62.57,52.12
8/8/2017 0:00,online,KAYAK/SUP,191,51.39,52.89,70.91
8/8/2017 0:00,offline,BASKETBALL,1614,2812.26,168.57,152.41
8/8/2017 0:00,offline,CLIMBING,1618,2126.57,70.28,28.45
8/8/2017 0:00,offline,CLIMBING,1614,332.71,74.27,8.72
8/8/2017 0:00,online,TRAIL,191,463.65,76.45,27.24
8/8/2017 0:00,offline,SURFING,1614,4200.38,190.36,143.23
8/8/2017 0:00,offline,PILATES,1614,3861.7,162.71,150.18
8/8/2017 0:00,offline,TRAIL,1618,4236.62,87.66,51.74
8/8/2017 0:00,offline,RUGBY,1618,229.16,80.98,52.4
8/8/2017 0:00,offline,KAYAK/SUP,1618,2026.61,20.51,23.45
8/8/2017 0:00,offline,FITNESS,1614,7451.42,308.47,294.35
8/8/2017 0:00,offline,VOLLEYBALL,1614,129.35,98.91,86.61
8/8/2017 0:00,offline,FOOTBALL,1614,3191.13,86.39,125.47
8/8/2017 0:00,offline,TRIATHLON,1614,40.59,61.44,2.97
8/8/2017 0:00,online,SURFING,191,307.81,58.56,83.75
8/8/2017 0:00,online,YOGA,191,42.96,24.64,67.79
8/8/2017 0:00,online,TENNIS,191,256,86.49,93.62
8/8/2017 0:00,offline,DIVING,1614,5906.78,149.37,148.87
8/8/2017 0:00,offline,SWIMMING,1618,21356.22,651.29,390.6
8/8/2017 0:00,online,TABLE_TENNIS,191,58.45,79.25,58.32
8/8/2017 0:00,offline,SKATE/ROLLER,1614,3006.04,43.25,55.22
8/8/2017 0:00,online,BASKETBALL,191,106.04,24.88,100.61
8/8/2017 0:00,online,BADMINTON,191,165.93,32.41,83.17
8/8/2017 0:00,online,PILATES,191,898.67,96.83,39.68
8/8/2017 0:00,offline,SKATE/ROLLER,1618,4682.75,37.03,25.71
8/8/2017 0:00,offline,TENNIS,1614,3838.99,238.29,149.63
8/8/2017 0:00,online,DIVING,191,1574.82,77.33,54.62
8/8/2017 0:00,offline,TRAIL,1614,2547.83,94.29,74.1
8/8/2017 0:00,online,JOG/RUN,191,2138.82,105.56,109.51
8/8/2017 0:00,offline,YOGA,1614,2766.18,124.84,48.04
8/8/2017 0:00,online,FOOTBALL,191,116.33,49.65,14.42
8/8/2017 0:00,online,Others,191,457.91,88.61,96.3
8/9/2017 0:00,offline,SWIMMING,1618,21862.82,623.27,389.67
8/9/2017 0:00,offline,PILATES,1618,10557.78,309.5,238.99
8/9/2017 0:00,offline,JOG/RUN,1618,27658.42,839.91,430.2
8/9/2017 0:00,offline,PILATES,1614,4546.45,209.63,180.2
8/9/2017 0:00,offline,BADMINTON,1614,2436.66,71.72,132.57
8/9/2017 0:00,offline,CYCLING,1614,229.79,10.99,103.37
8/9/2017 0:00,offline,CLIMBING,1614,125.05,67.31,31.55
8/9/2017 0:00,offline,BASKETBALL,1618,5295.23,125.86,91.8
8/9/2017 0:00,offline,FITNESS,1614,6674.1,238.19,246.57
8/9/2017 0:00,offline,TENNIS,1618,4790.62,284.84,133.97
8/9/2017 0:00,offline,KAYAK/SUP,1618,4400.74,101.5,31.11
8/9/2017 0:00,online,BADMINTON,191,14.56,98.61,45.19
8/9/2017 0:00,offline,JOG/RUN,1614,17230.93,502.56,367
8/9/2017 0:00,online,TRAIL,191,100.93,19.59,27.5
8/9/2017 0:00,offline,TRAIL,1614,3739.56,61.95,70.34
8/9/2017 0:00,offline,FOOTBALL,1614,4862.87,93.98,92.84
8/9/2017 0:00,offline,TABLE_TENNIS,1618,1703.93,34.24,111.05
8/9/2017 0:00,offline,CROSSTRAIN,1614,6651.24,195.32,96.29
8/9/2017 0:00,offline,HIKING/TREKKING,1614,39287.67,1147.11,648.06
8/9/2017 0:00,offline,SAILING,1614,161.28,85.24,94.89
8/9/2017 0:00,online,FOOTBALL,191,238.35,92.99,93.63
8/9/2017 0:00,offline,BASKETBALL,1614,2575.24,148.57,86.84
8/9/2017 0:00,offline,YOGA,1614,3959.86,170.19,89.26
8/9/2017 0:00,offline,FOOTBALL,1618,6712.43,171.58,128.28
8/9/2017 0:00,offline,HIKING/TREKKING,1618,80546.54,1784.59,866.96
8/9/2017 0:00,offline,SKATE/ROLLER,1614,1743.46,52.23,50.63
8/9/2017 0:00,offline,BADMINTON,1618,6523.38,177.67,79.75
8/9/2017 0:00,offline,SURFING,1614,3056.21,102.25,147.67
8/9/2017 0:00,offline,CROSSTRAIN,1618,10620.59,232.01,225.17
8/9/2017 0:00,offline,SKATE/ROLLER,1618,5307.05,129.27,99.61
8/9/2017 0:00,offline,VOLLEYBALL,1618,283.07,17.77,12.75
8/9/2017 0:00,offline,DIVING,1618,7077.19,216.84,131.24
8/9/2017 0:00,offline,SWIMMING,1614,10598.91,315.75,156.67
8/9/2017 0:00,online,SWIMMING,191,2359.85,79.36,14.38
8/9/2017 0:00,offline,SURFING,1618,7690.09,215.26,196.31
8/9/2017 0:00,online,SKATE/ROLLER,191,1843.88,95.51,6.88
8/9/2017 0:00,online,SQUASH,191,190.91,9.54,95.13
8/9/2017 0:00,online,HIKING/TREKKING,191,4830.26,87.21,120.28
8/9/2017 0:00,online,Others,191,675.77,28.68,28.94
8/9/2017 0:00,online,FITNESS,191,4061.24,87.2,56.89
8/9/2017 0:00,offline,DIVING,1614,7786.29,177.81,102.84
8/9/2017 0:00,offline,GOLF,1618,1110.77,54.93,106.91
8/9/2017 0:00,offline,Others,1618,3064.55,56.41,96.4
8/9/2017 0:00,offline,TABLE_TENNIS,1614,167.51,21.65,45.34
8/9/2017 0:00,offline,VOLLEYBALL,1614,302.96,46.38,85.31
8/9/2017 0:00,offline,YOGA,1618,7077.71,185.94,189.94
8/9/2017 0:00,offline,TRIATHLON,1614,16.87,9.82,33.13
8/9/2017 0:00,online,BOXING,191,29.41,9.72,35.41
8/9/2017 0:00,online,PILATES,191,453.16,14.94,89.68
8/9/2017 0:00,offline,CLIMBING,1618,1022.23,18.54,98.74
8/9/2017 0:00,offline,SQUASH,1618,178.77,82.85,77.58
8/9/2017 0:00,offline,BOXING,1618,1278.35,97.47,86.04
8/9/2017 0:00,offline,TRAIL,1618,3680.3,35.22,107.29
8/9/2017 0:00,online,SURFING,191,47.51,75.71,92.82
8/9/2017 0:00,offline,SQUASH,1614,-353.69,29.02,103.54
8/9/2017 0:00,offline,RUGBY,1614,155.82,79.98,81.13
8/9/2017 0:00,offline,GOLF,1614,510.99,111.46,67.92
8/9/2017 0:00,offline,UNKNOWN,1618,211.76,65.65,76.64
8/9/2017 0:00,offline,UNKNOWN,1614,325.65,75.11,95.51
8/9/2017 0:00,offline,RUGBY,1618,55.49,56.71,15.1
8/9/2017 0:00,online,TENNIS,191,201.62,37.45,95.71
8/9/2017 0:00,online,KAYAK/SUP,191,1039.37,58.42,59.45
8/9/2017 0:00,online,SAILING,191,359.69,4.45,15.34
8/9/2017 0:00,offline,CYCLING,1618,6900.26,168.23,139.51
8/9/2017 0:00,online,SKI,191,171.98,34.5,98.18
8/9/2017 0:00,offline,FITNESS,1618,15056.78,609.15,455.28
8/9/2017 0:00,offline,TENNIS,1614,3286.79,155.97,178.91
8/9/2017 0:00,online,GOLF,191,114.05,20.92,67.72
8/9/2017 0:00,online,CROSSTRAIN,191,1953.1,36.54,83.35
8/9/2017 0:00,online,CYCLING,191,1298.18,71.58,33.7
8/9/2017 0:00,online,BASKETBALL,191,208.66,101.24,38.34
8/9/2017 0:00,offline,SKI,1614,-9.91,40.62,37.23
8/9/2017 0:00,online,JOG/RUN,191,1774.06,64.4,15.85
8/10/2017 0:00,offline,SWIMMING,1618,28369,694.22,344.42
8/10/2017 0:00,offline,DIVING,1618,7285.59,116.8,169.69
8/10/2017 0:00,offline,BADMINTON,1614,2749.34,89.21,112.83
8/10/2017 0:00,offline,TRAIL,1618,5296.45,133.35,90.59
8/10/2017 0:00,offline,PILATES,1618,8496.45,263.4,257.47
8/10/2017 0:00,offline,BASKETBALL,1618,5723.94,152.46,164.08
8/10/2017 0:00,offline,FOOTBALL,1618,7524.54,158.95,171.74
8/10/2017 0:00,offline,HIKING/TREKKING,1618,60207.74,1495.09,793.13
8/10/2017 0:00,offline,TENNIS,1618,5735.08,245.02,178.95
8/10/2017 0:00,offline,SKATE/ROLLER,1614,2491.08,18.27,33.3
8/10/2017 0:00,offline,FOOTBALL,1614,2141.54,111.26,112.05
8/10/2017 0:00,offline,CROSSTRAIN,1614,4435.43,151.42,150.26
8/10/2017 0:00,online,DIVING,191,422.82,72.05,41.54
8/10/2017 0:00,offline,GOLF,1614,520.74,31.94,49.88
8/10/2017 0:00,online,FOOTBALL,191,476.07,78.19,89.72
8/10/2017 0:00,offline,PILATES,1614,3945.54,230.15,182.8
8/10/2017 0:00,offline,YOGA,1614,4432.87,136.19,52.66
8/10/2017 0:00,offline,Others,1618,558.46,35.75,70.28
8/10/2017 0:00,offline,FITNESS,1618,14172.17,520.94,428.15
8/10/2017 0:00,offline,HIKING/TREKKING,1614,30314.02,1078.74,566.98
8/10/2017 0:00,offline,SWIMMING,1614,10204.44,280.54,199.12
8/10/2017 0:00,offline,TRAIL,1614,2430.31,64.57,84.7
8/10/2017 0:00,offline,SURFING,1614,3967.73,193.62,144.73
8/10/2017 0:00,offline,KAYAK/SUP,1618,2131.8,79.53,64.57
8/10/2017 0:00,offline,GOLF,1618,702.82,30.5,99.1
8/10/2017 0:00,offline,YOGA,1618,8841.27,125.76,125.88
8/10/2017 0:00,offline,JOG/RUN,1618,27657.52,729.23,421.76
8/10/2017 0:00,offline,RUGBY,1618,199.97,75.57,11.48
8/10/2017 0:00,offline,SQUASH,1614,113.07,34.06,30.24
8/10/2017 0:00,online,HIKING/TREKKING,191,2107.26,54.35,59.42
8/10/2017 0:00,offline,SQUASH,1618,175.3,37.08,97.31
8/10/2017 0:00,offline,BOXING,1618,963.83,62.8,58.47
8/10/2017 0:00,online,Others,191,175.12,88.54,42.71
8/10/2017 0:00,offline,RUGBY,1614,51.78,40.89,46.04
8/10/2017 0:00,offline,DIVING,1614,3418.93,135.93,126.43
8/10/2017 0:00,online,CYCLING,191,3693.56,59.28,46.54
8/10/2017 0:00,offline,CYCLING,1614,533.35,97.69,44.65
8/10/2017 0:00,offline,BASKETBALL,1614,3967.8,129.31,164.23
8/10/2017 0:00,offline,JOG/RUN,1614,20501.23,554.6,389.17
8/10/2017 0:00,offline,TABLE_TENNIS,1618,412.06,41.47,53.15
8/10/2017 0:00,offline,UNKNOWN,1614,585.82,37.42,17.25
8/10/2017 0:00,offline,VOLLEYBALL,1614,242.87,78.43,59.32
8/10/2017 0:00,offline,CLIMBING,1618,2303.87,105.96,87.95
8/10/2017 0:00,online,SURFING,191,151.25,49.5,27.81
8/10/2017 0:00,offline,TABLE_TENNIS,1614,108.84,76.25,21.93
8/10/2017 0:00,offline,CLIMBING,1614,153.56,51.94,7.69
8/10/2017 0:00,offline,SKATE/ROLLER,1618,6613.97,39.58,55.17
8/10/2017 0:00,online,CROSSTRAIN,191,2146.35,79.39,93.81
8/10/2017 0:00,online,BASKETBALL,191,57.51,65.77,22.62
8/10/2017 0:00,online,SWIMMING,191,368.16,110.18,20.95
8/10/2017 0:00,offline,Others,1614,244.16,16.97,85.59
8/10/2017 0:00,offline,UNKNOWN,1618,345.83,40.01,62.32
8/10/2017 0:00,offline,SURFING,1618,5499.05,196.39,201.52
8/10/2017 0:00,online,TENNIS,191,655.8,90.34,104.53
8/10/2017 0:00,online,KAYAK/SUP,191,134.98,67.67,63.81
8/10/2017 0:00,online,SAILING,191,131.15,60.46,93.25
8/10/2017 0:00,online,FITNESS,191,1976.63,96.83,47.76
8/10/2017 0:00,offline,CYCLING,1618,4586.59,126.59,142.07
8/10/2017 0:00,offline,CROSSTRAIN,1618,7504.98,182.13,208.76
8/10/2017 0:00,offline,SAILING,1614,0,20.3,59.23
8/10/2017 0:00,offline,TENNIS,1614,3644.8,205.65,213.96
8/10/2017 0:00,offline,FITNESS,1614,6586.85,255.43,265.18
8/10/2017 0:00,online,JOG/RUN,191,662.69,47.85,81.48
8/10/2017 0:00,online,SKATE/ROLLER,191,1116.01,56.74,78.6
8/10/2017 0:00,offline,BADMINTON,1618,2560.37,141.68,102.71
8/10/2017 0:00,online,TRAIL,191,16.77,24.73,52.55
8/10/2017 0:00,online,PILATES,191,901.03,25.26,20.15
8/10/2017 0:00,online,BADMINTON,191,168.87,8.36,90.34
8/10/2017 0:00,offline,VOLLEYBALL,1618,237.16,101.44,69.04
8/11/2017 0:00,offline,FOOTBALL,1618,5072.01,159.43,128.5
8/11/2017 0:00,offline,HIKING/TREKKING,1614,40901.7,1178.56,636.84
8/11/2017 0:00,offline,BADMINTON,1614,2336.85,152.78,120.1
8/11/2017 0:00,offline,CROSSTRAIN,1618,10911.19,170.79,109.12
8/11/2017 0:00,offline,CLIMBING,1618,1774.72,32.16,22.05
8/11/2017 0:00,offline,CYCLING,1618,5203.66,173.26,161.6
8/11/2017 0:00,online,CROSSTRAIN,191,3938.53,93.21,96.72
8/11/2017 0:00,offline,YOGA,1618,6260.16,172.15,93.1
8/11/2017 0:00,offline,RUGBY,1614,31.78,53.22,74.53
8/11/2017 0:00,offline,PILATES,1614,4135.74,160.28,118.59
8/11/2017 0:00,offline,TABLE_TENNIS,1614,425.54,97.25,90.69
8/11/2017 0:00,offline,Others,1614,-878.43,92.69,2.05
8/11/2017 0:00,offline,FITNESS,1618,9864.72,435.77,454.86
8/11/2017 0:00,offline,HIKING/TREKKING,1618,59812.44,1527.39,734.07
8/11/2017 0:00,offline,SWIMMING,1618,17441.24,478.95,354.47
8/11/2017 0:00,online,FITNESS,191,3881.92,21.23,87.93
8/11/2017 0:00,offline,UNKNOWN,1618,234.77,22.62,72.62
8/11/2017 0:00,offline,SKATE/ROLLER,1618,6614.77,92.18,46.69
8/11/2017 0:00,offline,SURFING,1614,4135.98,192.36,154.49
8/11/2017 0:00,offline,CROSSTRAIN,1614,6666.09,186.86,96.64
8/11/2017 0:00,offline,CLIMBING,1614,-195.77,13.06,71.56
8/11/2017 0:00,offline,BASKETBALL,1614,2691.16,77.34,144.06
8/11/2017 0:00,online,PILATES,191,892.65,31.76,61.31
8/11/2017 0:00,offline,FITNESS,1614,8156.32,339.17,250.02
8/11/2017 0:00,offline,PILATES,1618,10570.11,359.73,246.28
8/11/2017 0:00,offline,VOLLEYBALL,1618,201.51,65.51,41.65
8/11/2017 0:00,offline,TRAIL,1614,3463.94,87.2,57.11
8/11/2017 0:00,offline,TABLE_TENNIS,1618,501.24,65.14,33.06
8/11/2017 0:00,offline,SURFING,1618,7759.47,175.6,142.64
8/11/2017 0:00,offline,JOG/RUN,1618,35314.13,929.64,455.18
8/11/2017 0:00,offline,CYCLING,1614,266.11,62,25.54
8/11/2017 0:00,offline,UNKNOWN,1614,24.25,37.17,45.61
8/11/2017 0:00,offline,TENNIS,1614,5198.08,225.04,229.13
8/11/2017 0:00,offline,GOLF,1618,585.61,11.07,70.65
8/11/2017 0:00,offline,JOG/RUN,1614,16273.58,537.74,418.28
8/11/2017 0:00,offline,YOGA,1614,3002.45,149.27,41.49
8/11/2017 0:00,online,BASKETBALL,191,355.6,71.27,65.84
8/11/2017 0:00,online,Others,191,352.11,65.96,57.61
8/11/2017 0:00,online,JOG/RUN,191,944.25,113.4,89.08
8/11/2017 0:00,offline,VOLLEYBALL,1614,276.53,52.84,95.4
8/11/2017 0:00,offline,DIVING,1614,4626.27,122.04,109.97
8/11/2017 0:00,offline,SWIMMING,1614,12801.24,320.28,188.58
8/11/2017 0:00,online,CLIMBING,191,266.25,38.11,37.05
8/11/2017 0:00,online,SKI,191,1207.83,67.75,44.27
8/11/2017 0:00,offline,RUGBY,1618,127,62.27,22.82
8/11/2017 0:00,offline,BASKETBALL,1618,6001.18,211.9,133.31
8/11/2017 0:00,offline,DIVING,1618,9091.04,240.79,149.81
8/11/2017 0:00,online,GOLF,191,40.91,67.29,49.79
8/11/2017 0:00,online,SAILING,191,36.86,54.3,27.73
8/11/2017 0:00,offline,SAILING,1614,42.36,63.96,51.45
8/11/2017 0:00,offline,SQUASH,1614,86.45,59.17,80.5
8/11/2017 0:00,offline,KAYAK/SUP,1618,5794.39,101,66.89
8/11/2017 0:00,online,SWIMMING,191,1461.5,92.06,57.48
8/11/2017 0:00,offline,TENNIS,1618,5030.31,242.29,121.51
8/11/2017 0:00,offline,SKATE/ROLLER,1614,2623.67,60.71,81.84
8/11/2017 0:00,offline,SQUASH,1618,633.61,41.82,35.92
8/11/2017 0:00,online,BADMINTON,191,378.38,89.13,70.22
8/11/2017 0:00,online,DIVING,191,801.34,12.61,100.25
8/11/2017 0:00,online,SURFING,191,467.96,56.53,33.41
8/11/2017 0:00,offline,TRAIL,1618,4230.17,111.18,122.83
8/11/2017 0:00,offline,FOOTBALL,1614,3271.06,113.94,146.67
8/11/2017 0:00,online,BOXING,191,693.55,81.07,78.05
8/11/2017 0:00,offline,GOLF,1614,746.32,79.52,103.45
8/11/2017 0:00,offline,BADMINTON,1618,5391.19,135.18,161.33
8/11/2017 0:00,online,YOGA,191,91.2,52.73,73.48
8/11/2017 0:00,offline,BOXING,1618,444.5,62.64,81.48
8/11/2017 0:00,online,FOOTBALL,191,27.16,97.29,12.28
8/11/2017 0:00,online,VOLLEYBALL,191,53.14,97.47,5.47
8/11/2017 0:00,offline,Others,1618,618.21,78.25,27.47
8/11/2017 0:00,online,HIKING/TREKKING,191,3608.86,46.82,105.36
8/11/2017 0:00,online,CYCLING,191,1119.62,28.64,85.82
8/12/2017 0:00,offline,GOLF,1614,854.35,70.58,107.51
